product_id,product_name,category,subcategory,price,cost,stock_quantity,is_active,tags,created_at
83,Webcam Multilaser,electronics,webcam,8826.95,4163.16,210,true,destaque;promoção;oferta,2024-04-08
287,Tênis Casual LG,fashion,tênis_casual,431.99,232.54,420,false,lg;promoção;destaque,2024-02-14
586,Chapinha Mondial,beauty,chapinha,4825.52,2106.08,393,true,chapinha;beauty;mondial,2024-05-19
212,Luvas LG,sports,luvas,4419.89,2983.73,30,true,oferta;destaque,2024-01-13
539,Shampoo Samsung,beauty,shampoo,921.22,515.32,312,true,shampoo;oferta;samsung,2024-03-06
33,Fone Bluetooth LG,electronics,fone_bluetooth,3215.01,1826.01,383,true,oferta;electronics,2024-02-15
164,Volante Multilaser,games,volante,7251.13,4390.54,30,true,promoção;oferta;destaque,2024-02-22
391,Espelho Adidas,home,espelho,8825.3,4388.13,424,true,espelho;novo;destaque;home,2024-04-06
287,Tênis Casual LG,fashion,tênis_casual,431.99,232.54,420,false,lg;promoção;destaque,2024-02-14
307,Relógio Logitech,fashion,relógio,1836.81,748.91,41,false,relógio;promoção,2024-04-30
78,Carregador Puma,electronics,carregador,5621.91,3089.51,136,true,promoção;destaque;oferta,2024-02-01
124,Jogo Switch Sony,games,jogo_switch,4201.86,2391.37,451,true,jogo;games;promoção;sony,2024-04-30
76,Carregador Mondial,electronics,carregador,7725.84,3854.74,483,false,mondial;promoção;oferta;carregador,2024-03-05
528,Creme Facial JBL,beauty,creme_facial,4116.32,2170.28,115,true,novo;jbl;oferta,2024-05-07
388,Espelho Logitech,home,espelho,4543.85,2720.87,314,true,home;promoção;oferta;novo,2024-05-24
407,Almofada Apple,home,almofada,6533.48,4437.58,146,true,destaque;promoção,2024-04-22
268,Calça Jeans Brastemp,fashion,calça_jeans,4850.11,2508.57,348,true,destaque;promoção;fashion,2024-01-15
31,Fone Bluetooth Intelbras,electronics,fone_bluetooth,723.26,480.92,427,true,novo;electronics;promoção;destaque,2024-01-11
601,Kit Barba Electrolux,beauty,kit_barba,2936.94,1453.38,138,true,novo;oferta,2024-03-31
273,Vestido Mondial,fashion,vestido,444.0,292.54,196,true,oferta;mondial,2024-05-21
138,Cadeira Gamer Tramontina,games,cadeira_gamer,1368.54,727.03,230,true,promoção;tramontina,2024-04-11
,Skate Philips,sports,skate,4073.19,2154.17,142,true,philips;novo;sports;skate,2024-03-24
384,Cortina Brastemp,home,cortina,7080.85,4345.23,184,true,destaque;cortina;promoção;novo,2024-04-24
514,Culinária Logitech,books,culinária,3482.77,1483.09,456,false,culinária;oferta;destaque;books,2024-05-16
96,Console Dell,games,console,8707.12,4253.8,239,true,oferta;games,2024-04-11
265,Camiseta JBL,fashion,camiseta,5760.16,2426.78,184,true,promoção;novo,2024-04-17
191,Halteres Intelbras,sports,halteres,8617.42,4683.18,191,false,novo;promoção;oferta;sports,2024-03-04
354,Sofá JBL,home,sofá,7435.69,4795.85,392,false,destaque;sofá;promoção;jbl,2024-01-25
281,Jaqueta Puma,fashion,jaqueta,8337.14,4317.69,231,true,puma;fashion,2024-02-04
233,Patins Electrolux,sports,patins,5260.46,2947.49,214,true,destaque;novo;oferta,2024-01-22
366,Cadeira Mondial,home,cadeira,7477.51,5035.7,386,true,home;cadeira;promoção;oferta,2024-01-20
129,Headset Gamer Mondial,games,headset_gamer,-30.28,2546.4,168,true,destaque;promoção;headset;novo,2024-02-08
335,Saia Sony,fashion,saia,210.23,84.35,449,true,fashion;sony;promoção,2024-05-08
213,Luvas Tramontina,sports,luvas,6890.04,3608.44,362,true,sports;novo,2024-04-26
103,Controle Samsung,games,controle,2229.62,976.08,391,true,games;oferta;controle;destaque,2024-01-01
161,Volante Sony,games,volante,1806.63,1240.98,314,true,destaque;games;novo;oferta,2024-02-13
428,Cafeteira Nike,home,cafeteira,2885.68,1406.5,-29,false,destaque;novo;oferta,2024-04-25
222,Bola Basquete JBL,sports,bola_basquete,5465.62,3192.79,167,true,bola;promoção;destaque;sports,2024-04-01
340,Shorts Philips,fashion,shorts,2744.62,1642.65,310,true,oferta;philips;novo,2024-01-31
474,Fantasia LG,books,fantasia,1718.17,945.33,11,true,novo;fantasia,2024-03-26
155,Mousepad Apple,games,mousepad,8966.47,4354.77,62,true,promoção;games,2024-04-23
592,Escova Mondial,beauty,escova,1980.18,1319.48,226,true,oferta;destaque,2024-04-18
178,VR Headset Puma,games,vr_headset,4752.45,2348.31,175,true,oferta;destaque;vr;promoção,2024-02-19
548,Protetor Solar Dell,beauty,protetor_solar,5192.41,2879.79,223,false,oferta;dell;novo;beauty,2024-01-01
219,Bola Futebol Dell,sports,bola_futebol,4305.2,1782.22,460,true,oferta;bola,2024-01-05
425,Liquidificador Sony,home,liquidificador,3274.32,1857.35,210,true,oferta;destaque;novo,2024-02-20
272,Vestido Electrolux,fashion,vestido,3340.37,1591.8,370,true,destaque;novo,2024-01-01
556,Hidratante Samsung,beauty,hidratante,4498.89,2878.18,218,true,destaque;promoção;hidratante;samsung,2024-05-27
503,Mangá Oster,books,mangá,6914.15,3001.79,291,true,books;mangá,2024-03-27
573,Base Intelbras,beauty,base,4343.53,2134.63,382,true,promoção;beauty;oferta,2024-02-17
532,Creme Facial Sony,beauty,creme_facial,4113.1,2763.25,180,true,beauty;sony;novo,2024-03-18
382,Tapete Adidas,home,tapete,1816.61,1043.06,343,true,tapete;novo,2024-01-18
49,Monitor Multilaser,electronics,monitor,3770.71,1742.26,299,true,promoção;oferta;multilaser;monitor,2024-03-17
297,Bolsa Logitech,fashion,bolsa,954.05,467.99,485,false,promoção;destaque;bolsa;fashion,2024-05-23
48,Monitor Tramontina,electronics,monitor,771.0,343.29,109,true,promoção;monitor;novo,2024-04-29
490,HQ Marvel Adidas,books,hq_marvel,5724.28,2436.21,499,true,novo;promoção;adidas,2024-02-13
579,Rímel Multilaser,beauty,rímel,5606.85,3588.22,481,true,promoção;multilaser,2024-01-21
574,Base Sony,beauty,base,7118.42,3638.41,440,true,destaque;base;novo,2024-01-09
402,Vaso Puma,home,vaso,6396.14,4073.23,3,false,home;destaque;vaso;promoção,2024-04-02
153,Mousepad Mondial,games,mousepad,4076.3,2084.17,70,true,mousepad;destaque;oferta,2024-03-04
25,Smart TV Adidas,electronics,smart_tv,2881.13,1377.84,135,false,destaque;oferta,2024-03-17
136,Cadeira Gamer Logitech,games,cadeira_gamer,3796.54,1703.19,446,true,destaque;promoção,2024-04-05
148,Teclado Gamer Intelbras,games,teclado_gamer,3020.33,1320.92,380,false,teclado;games;promoção,2024-05-07
588,Chapinha Oster,beauty,chapinha,8105.65,3581.29,205,true,chapinha;oster;oferta,2024-01-15
275,Vestido Puma,fashion,vestido,4542.71,3046.26,23,false,promoção;vestido,2024-03-20
39,Smartwatch Tramontina,electronics,smartwatch,5986.62,2618.47,341,false,promoção;destaque;smartwatch,2024-05-21
326,Blazer Intelbras,fashion,blazer,8101.29,5198.02,338,true,fashion;destaque;intelbras;promoção,2024-03-16
349,Sandália JBL,fashion,sandália,4695.37,2847.61,372,true,sandália;destaque;promoção,2024-02-08
479,Terror Puma,books,terror,2891.21,1639.9,162,true,puma;terror;promoção;novo,2024-03-18
224,Bola Basquete Sony,sports,bola_basquete,1430.04,877.33,162,true,sony;oferta,2024-03-19
187,Bicicleta LG,sports,bicicleta,6592.76,3919.3,172,true,destaque;sports;oferta;promoção,2024-04-19
154,Mousepad Philips,games,mousepad,8645.69,3525.49,467,true,oferta;mousepad;promoção,2024-02-24
315,Cinto Philips,fashion,cinto,3656.15,2140.58,202,true,fashion;philips;promoção;cinto,2024-04-05
86,Webcam Brastemp,electronics,webcam,7043.85,3377.57,41,true,oferta;novo;promoção;webcam,2024-05-04
174,VR Headset Electrolux,games,vr_headset,6079.86,4219.24,371,true,promoção;vr;novo;games,2024-01-14
,Moletom Oster,fashion,moletom,8400.52,4193.38,464,true,destaque;promoção;fashion;oster,2024-05-10
258,Mochila Trail Nike,sports,mochila_trail,59.62,32.38,348,false,nike;destaque,2024-03-28
476,Fantasia Multilaser,books,fantasia,5650.18,3749.48,15,true,books;fantasia,2024-04-10
591,Chapinha Sony,beauty,chapinha,8492.5,5711.5,437,false,promoção;chapinha;sony,2024-03-13
106,Jogo PS5 LG,games,jogo_ps5,1025.84,565.39,401,true,destaque;lg;oferta,2024-05-02
433,Aspirador Apple,home,aspirador,5337.31,2865.94,222,true,promoção;novo;home,2024-01-23
52,Monitor Oster,electronics,monitor,8166.1,4716.48,219,true,electronics;oster;monitor,2024-04-07
251,Barraca Camping Dell,sports,barraca_camping,1263.3,789.6,141,true,oferta;sports;destaque;novo,2024-03-23
507,Didático Mondial,books,didático,3753.66,2061.2,486,true,novo;didático,2024-02-14
294,Bolsa LG,fashion,bolsa,4901.43,2218.72,308,true,novo;promoção,2024-01-01
166,Volante Puma,games,volante,1000.15,472.59,72,true,volante;promoção,2024-04-17
438,Romance Tramontina,books,romance,2485.26,1458.42,25,true,tramontina;romance,2024-03-09
427,Liquidificador Brastemp,home,liquidificador,8011.31,4120.39,74,true,oferta;liquidificador;promoção;novo,2024-01-19
416,Frigideira Nike,home,frigideira,6631.33,4388.77,127,true,oferta;nike,2024-01-31
163,Volante Nike,games,volante,2418.33,1120.27,15,false,novo;volante;destaque;promoção,2024-03-03
12,Tablet LG,electronics,tablet,1048.19,555.99,448,true,oferta;electronics;novo;lg,2024-03-17
302,Relógio Dell,fashion,relógio,4462.54,2292.02,245,true,promoção;dell,2024-01-09
549,Protetor Solar JBL,beauty,protetor_solar,3490.15,2117.75,274,true,destaque;protetor;promoção,2024-01-15
84,Webcam Philips,electronics,webcam,8895.32,5672.71,493,true,novo;oferta,2024-03-25
374,Luminária Logitech,home,luminária,1889.65,1225.67,222,true,destaque;home;logitech;promoção,2024-03-25
137,Cadeira Gamer Puma,games,cadeira_gamer,5012.54,2159.29,145,true,cadeira;promoção,2024-05-11
216,Bola Futebol Oster,sports,bola_futebol,2442.22,1267.68,289,true,sports;bola;oster;novo,2024-01-24
264,Camiseta Philips,fashion,camiseta,1738.12,899.52,406,true,promoção;philips;fashion,2024-05-07
563,Esmalte Logitech,beauty,esmalte,6047.07,2497.04,222,true,novo;promoção;logitech,2024-01-27
217,Bola Futebol Tramontina,sports,bola_futebol,3676.78,1886.74,359,true,promoção;oferta,2024-03-25
337,Shorts Multilaser,fashion,shorts,1525.46,1025.21,114,true,destaque;multilaser,2024-05-30
454,Biografia Intelbras,books,biografia,3279.86,2043.49,406,true,biografia;novo;intelbras;destaque,2024-03-18
20,Notebook Samsung,electronics,notebook,-89.3,2143.6,447,true,oferta;novo;samsung,2024-01-13
167,Arcade Stick Nike,games,arcade_stick,1475.87,1031.32,254,true,promoção;novo,2024-04-27
,Vestido JBL,fashion,vestido,2978.95,1685.87,288,true,novo;fashion;promoção;vestido,2024-05-06
434,Aspirador Mondial,home,aspirador,4004.15,2041.06,0,true,aspirador;promoção;novo,2024-01-03
87,Webcam Nike,electronics,webcam,7856.94,3227.39,471,true,destaque;nike,2024-04-21
538,Shampoo Logitech,beauty,shampoo,2400.16,1342.01,408,false,destaque;shampoo;novo,2024-01-11
59,Mouse Electrolux,electronics,mouse,7439.48,4298.1,478,true,promoção;electronics;oferta,2024-05-25
157,Mousepad Sony,games,mousepad,7668.82,4705.15,406,true,games;sony;oferta;novo,2024-03-01
34,Fone Bluetooth Mondial,electronics,fone_bluetooth,7937.78,3234.14,476,false,oferta;destaque;electronics;fone,2024-02-10
353,Sofá Philips,home,sofá,4963.84,3215.44,326,true,novo;home;promoção;sofá,2024-04-03
44,Câmera Dell,electronics,câmera,1370.53,830.93,453,true,electronics;oferta;novo,2024-04-28
304,Relógio Mondial,fashion,relógio,8478.47,5879.08,457,false,mondial;promoção;fashion;destaque,2024-02-10
440,Romance Multilaser,books,romance,7081.43,3891.38,16,true,oferta;books,2024-01-15
332,Saia Multilaser,fashion,saia,7767.55,3527.3,90,true,multilaser;oferta;promoção;saia,2024-02-23
121,Jogo Xbox Philips,games,jogo_xbox,1080.6,439.0,316,false,jogo;philips;promoção;destaque,2024-03-03
577,Rímel Adidas,beauty,rímel,4879.14,2901.68,446,true,oferta;beauty;rímel;novo,2024-03-09
516,Culinária Dell,books,culinária,4260.86,2915.43,132,true,books;destaque;culinária,2024-03-24
477,Terror Sony,books,terror,5176.83,2733.05,229,true,destaque;books,2024-05-28
421,Frigideira JBL,home,frigideira,4959.05,2336.42,187,true,promoção;home;oferta,2024-04-05
180,Tênis Running Oster,sports,tênis_running,4910.97,3284.1,395,true,oster;tênis;oferta,2024-03-29
315,Cinto Philips,fashion,cinto,3656.15,2140.58,202,true,fashion;philips;promoção;cinto,2024-04-05
,Tênis Running Apple,sports,tênis_running,949.69,599.47,475,true,destaque;promoção;oferta,2024-02-21
177,VR Headset Nike,games,vr_headset,3722.41,2354.39,376,true,games;novo;oferta;vr,2024-05-02
583,Secador Samsung,beauty,secador,4034.54,1981.87,87,true,promoção;secador,2024-03-14
489,HQ Marvel Logitech,books,hq_marvel,2950.08,1754.04,375,true,logitech;destaque,2024-04-25
195,Esteira Apple,sports,esteira,703.45,370.79,30,true,apple;esteira;promoção,2024-02-16
175,VR Headset Sony,games,vr_headset,5271.91,2378.44,430,false,oferta;destaque,2024-03-03
321,Chapéu Brastemp,fashion,chapéu,8054.8,5031.74,197,true,oferta;novo,2024-02-24
436,Aspirador Nike,home,aspirador,-28.63,1776.66,83,false,home;aspirador;nike,2024-04-18
500,HQ DC Intelbras,books,hq_dc,8346.66,4876.84,254,false,novo;books,2024-03-15
299,Bolsa Tramontina,fashion,bolsa,1640.23,656.98,435,true,novo;bolsa,2024-02-26
380,Tapete Dell,home,tapete,3742.79,2222.39,113,true,dell;home,2024-05-25
179,VR Headset Tramontina,games,vr_headset,8617.21,4168.16,152,true,games;destaque;promoção;vr,2024-05-02
188,Bicicleta Multilaser,sports,bicicleta,4661.2,1985.77,71,false,sports;multilaser;bicicleta,2024-04-08
66,Caixa de Som Oster,electronics,caixa_de_som,6291.16,2754.8,446,true,caixa;promoção;destaque;novo,2024-03-28
24,Smart TV Electrolux,electronics,smart_tv,3663.33,2500.15,20,true,destaque;novo;oferta,2024-05-13
417,Frigideira Adidas,home,frigideira,8284.76,4993.59,391,true,frigideira;novo;oferta,2024-05-06
74,Carregador LG,electronics,carregador,2098.57,1263.95,10,true,lg;electronics;promoção;novo,2024-03-12
32,Fone Bluetooth Brastemp,electronics,fone_bluetooth,2808.53,1880.86,460,true,destaque;electronics,2024-01-27
211,Luvas Logitech,sports,luvas,6881.29,3761.22,235,true,oferta;luvas;sports;novo,2024-05-19
146,Mouse Gamer Multilaser,games,mouse_gamer,7330.07,3317.05,356,false,games;oferta;multilaser;promoção,2024-01-10
249,Barraca Camping Apple,sports,barraca_camping,6217.03,4092.76,315,true,oferta;sports,2024-01-16
181,Tênis Running Tramontina,sports,tênis_running,8318.95,4964.68,423,true,destaque;tênis;sports;tramontina,2024-05-30
534,Shampoo Apple,beauty,shampoo,2512.85,1198.85,465,true,promoção;shampoo;beauty;destaque,2024-03-01
316,Cinto Brastemp,fashion,cinto,230.97,149.03,251,true,fashion;cinto,2024-04-23
555,Hidratante LG,beauty,hidratante,178.46,105.26,49,false,beauty;novo;lg;destaque,2024-01-30
303,Relógio Nike,fashion,relógio,2689.07,1332.74,87,false,destaque;nike,2024-05-20
254,Mochila Trail Tramontina,sports,mochila_trail,1999.28,1057.41,424,true,novo;oferta;sports,2024-05-24
135,Cadeira Gamer Intelbras,games,cadeira_gamer,8139.66,3729.63,-49,false,oferta;promoção;novo,2024-05-15
201,Esteira Intelbras,sports,esteira,3978.22,2235.47,71,true,oferta;destaque,2024-05-27
29,Fone Bluetooth Dell,electronics,fone_bluetooth,6202.38,4067.98,464,true,destaque;promoção,2024-03-11
360,Mesa Jantar Philips,home,mesa_jantar,7252.11,3201.47,262,true,novo;mesa;oferta;home,2024-02-21
81,Powerbank Intelbras,electronics,powerbank,-90.3,2356.22,442,true,oferta;promoção;powerbank,2024-05-09
288,Tênis Casual Electrolux,fashion,tênis_casual,3217.37,2163.65,76,true,novo;oferta;fashion;tênis,2024-05-07
244,Prancha Surf LG,sports,prancha_surf,1543.2,751.0,317,true,lg;promoção;sports,2024-02-19
241,Skate LG,sports,skate,1813.54,787.41,494,true,promoção;novo;oferta;lg,2024-03-30
293,Bolsa Nike,fashion,bolsa,5352.42,3435.52,14,true,novo;fashion;oferta;destaque,2024-05-06
562,Esmalte Oster,beauty,esmalte,6943.67,4150.91,407,true,oferta;promoção;destaque;beauty,2024-02-10
351,Sandália Mondial,fashion,sandália,6774.52,3361.45,259,true,destaque;promoção;oferta;fashion,2024-01-21
284,Jaqueta Samsung,fashion,jaqueta,1377.26,844.74,25,true,oferta;fashion;samsung,2024-04-13
546,Protetor Solar Multilaser,beauty,protetor_solar,2004.26,1188.53,52,true,multilaser;novo,2024-03-05
443,Ficção Científica Puma,books,ficção_científica,6714.51,3792.85,152,true,puma;destaque;books,2024-01-29
346,Sandália Philips,fashion,sandália,7208.28,4286.43,356,true,philips;promoção,2024-05-03
292,Bolsa Puma,fashion,bolsa,7354.92,4965.88,112,false,oferta;fashion;destaque,2024-03-01
57,Teclado Philips,electronics,teclado,961.82,607.62,61,true,novo;promoção;teclado,2024-01-18
465,História LG,books,história,3915.34,2489.81,243,true,promoção;história;lg;oferta,2024-05-08
250,Barraca Camping Logitech,sports,barraca_camping,5151.55,2883.24,360,true,novo;barraca;oferta,2024-01-25
200,Esteira Puma,sports,esteira,2203.65,925.95,344,true,destaque;puma,2024-04-12
367,Cadeira JBL,home,cadeira,1723.17,779.11,219,true,cadeira;home;destaque;oferta,2024-01-02
160,Volante Oster,games,volante,7490.1,4160.23,478,true,novo;volante;oster,2024-03-05
509,Didático Brastemp,books,didático,8315.62,5153.46,73,true,destaque;books;oferta;brastemp,2024-04-27
463,História JBL,books,história,6740.95,4414.27,323,false,história;novo,2024-01-11
475,Fantasia Philips,books,fantasia,4434.36,2764.01,181,true,novo;fantasia,2024-01-16
568,Base Nike,beauty,base,7115.63,4208.18,496,true,promoção;novo,2024-05-05
362,Mesa Jantar Samsung,home,mesa_jantar,5081.8,2921.23,345,true,oferta;samsung;novo,2024-01-28
492,HQ Marvel Apple,books,hq_marvel,3804.78,1875.21,-43,true,books;oferta,2024-01-01
400,Vaso LG,home,vaso,7878.79,4800.49,246,false,novo;destaque;oferta,2024-01-26
469,Fantasia Dell,books,fantasia,3395.26,2129.91,27,true,books;fantasia;dell;destaque,2024-01-29
338,Shorts Brastemp,fashion,shorts,4565.92,1995.07,192,true,novo;brastemp;oferta;destaque,2024-01-28
520,Culinária Oster,books,culinária,7068.8,3750.75,120,true,destaque;oster;novo;promoção,2024-01-30
91,Roteador JBL,electronics,roteador,4002.98,2016.18,217,true,oferta;roteador;electronics,2024-04-08
464,História Oster,books,história,2907.5,1655.75,78,true,destaque;promoção;oferta;oster,2024-02-26
19,Notebook Logitech,electronics,notebook,7780.46,3238.63,31,false,notebook;logitech;electronics;novo,2024-02-18
236,Patins Brastemp,sports,patins,6228.69,2773.16,151,false,brastemp;destaque,2024-02-06
227,Raquete Tênis Sony,sports,raquete_tênis,2456.48,1180.39,141,false,promoção;sony;raquete,2024-03-05
193,Halteres Adidas,sports,halteres,7466.68,5009.15,84,true,promoção;adidas;sports;oferta,2024-01-24
437,Romance Electrolux,books,romance,4810.32,2312.06,69,true,destaque;promoção,2024-04-25
162,Volante Brastemp,games,volante,5944.97,3663.23,288,true,brastemp;oferta,2024-05-27
231,Patins Nike,sports,patins,1660.09,1046.33,482,true,oferta;patins;nike,2024-04-14
600,Kit Barba JBL,beauty,kit_barba,2660.03,1573.9,321,true,novo;beauty,2024-05-19
61,Mouse Brastemp,electronics,mouse,2552.59,1477.56,264,true,electronics;destaque,2024-04-14
589,Chapinha Puma,beauty,chapinha,5492.31,2518.47,392,true,puma;oferta,2024-05-17
221,Bola Futebol Logitech,sports,bola_futebol,7519.27,3885.56,386,true,destaque;logitech;novo;bola,2024-01-14
17,Notebook Sony,electronics,notebook,653.07,267.38,142,false,novo;electronics,2024-05-26
392,Espelho Nike,home,espelho,5899.71,3006.43,264,true,home;novo;promoção,2024-03-31
10,Tablet Samsung,electronics,tablet,2012.62,1407.35,24,true,destaque;electronics,2024-04-18
526,Perfume JBL,beauty,perfume,3464.56,1952.4,96,false,oferta;promoção;beauty,2024-03-14
277,Vestido Intelbras,fashion,vestido,8979.2,5681.73,407,true,intelbras;promoção,2024-01-07
441,Romance Mondial,books,romance,2434.87,1260.6,458,true,oferta;mondial;destaque,2024-03-04
522,Perfume Brastemp,beauty,perfume,,5361.17,75,true,novo;perfume;promoção,2024-05-27
598,Kit Barba Mondial,beauty,kit_barba,2357.98,1428.4,191,true,beauty;novo;mondial,2024-02-07
278,Vestido Sony,fashion,vestido,2135.02,1075.89,486,true,oferta;destaque,2024-04-06
134,Headset Gamer Nike,games,headset_gamer,-96.17,975.32,84,false,promoção;headset,2024-03-01
259,Mochila Trail Intelbras,sports,mochila_trail,7362.29,5127.44,36,true,intelbras;destaque;oferta,2024-01-27
252,Barraca Camping Nike,sports,barraca_camping,7464.07,4690.74,295,true,promoção;oferta;destaque;nike,2024-01-24
255,Mochila Trail Mondial,sports,mochila_trail,7678.31,4887.18,23,true,oferta;promoção;mondial;novo,2024-02-10
486,Infantil Multilaser,books,infantil,3590.26,2227.94,322,true,infantil;promoção,2024-04-11
519,Culinária Multilaser,books,culinária,2184.93,1033.71,33,true,oferta;destaque,2024-04-20
104,Controle Electrolux,games,controle,2531.26,1759.75,408,true,destaque;electrolux,2024-02-03
530,Creme Facial Oster,beauty,creme_facial,6357.96,2759.03,72,true,novo;oster;oferta,2024-01-23
547,Protetor Solar Apple,beauty,protetor_solar,7005.47,2841.62,0,true,promoção;protetor;beauty;destaque,2024-04-10
253,Mochila Trail Electrolux,sports,mochila_trail,72.03,45.54,234,true,oferta;novo,2024-04-11
393,Quadro Brastemp,home,quadro,1531.92,648.2,95,true,novo;destaque;brastemp,2024-02-28
267,Calça Jeans Nike,fashion,calça_jeans,6330.47,2688.73,142,true,nike;novo;fashion,2024-02-09
385,Cortina Logitech,home,cortina,3260.31,1602.9,310,true,oferta;home;novo,2024-02-20
339,Shorts Mondial,fashion,shorts,5898.74,2394.43,194,true,shorts;promoção;fashion;novo,2024-01-03
40,Smartwatch Sony,electronics,smartwatch,1189.01,625.58,462,true,novo;smartwatch;promoção;sony,2024-03-18
390,Espelho Sony,home,espelho,612.45,312.86,464,true,promoção;oferta;sony,2024-01-11
50,Monitor Electrolux,electronics,monitor,6792.82,4456.32,382,true,electronics;monitor;promoção,2024-05-04
561,Esmalte Sony,beauty,esmalte,3797.66,2154.46,500,true,esmalte;novo;destaque;beauty,2024-04-28
319,Cinto Sony,fashion,cinto,308.96,141.45,127,true,sony;cinto;fashion,2024-03-11
156,Mousepad Intelbras,games,mousepad,8974.5,5771.99,341,true,intelbras;novo;destaque;mousepad,2024-03-17
79,Powerbank Puma,electronics,powerbank,172.27,89.99,-5,false,destaque;electronics,2024-05-07
168,Arcade Stick Multilaser,games,arcade_stick,8700.88,4041.94,253,false,novo;multilaser;destaque,2024-04-20
501,Mangá Samsung,books,mangá,7179.94,4460.47,212,false,mangá;oferta,2024-05-23
310,Óculos Sol Philips,fashion,óculos_sol,2724.36,1412.42,292,true,oferta;promoção,2024-02-14
196,Esteira Oster,sports,esteira,6931.51,4365.11,215,true,promoção;oferta;destaque,2024-01-21
92,Roteador Sony,electronics,roteador,7686.48,3320.53,151,true,oferta;destaque,2024-04-11
498,HQ DC Tramontina,books,hq_dc,2996.02,1570.3,29,true,destaque;oferta;novo;tramontina,2024-05-03
550,Protetor Solar Logitech,beauty,protetor_solar,5708.17,3925.21,491,true,oferta;promoção,2024-03-15
348,Sandália Tramontina,fashion,sandália,1060.59,555.1,160,true,oferta;destaque;novo;fashion,2024-03-27
256,Mochila Trail Puma,sports,mochila_trail,3999.01,1600.41,352,true,mochila;sports;oferta;puma,2024-04-02
35,Fone Bluetooth Nike,electronics,fone_bluetooth,7096.19,3068.6,113,true,fone;oferta;electronics,2024-02-27
426,Liquidificador Intelbras,home,liquidificador,5212.22,3101.06,145,true,destaque;novo;promoção,2024-04-24
28,Smart TV LG,electronics,smart_tv,,3845.55,418,true,lg;electronics;smart;oferta,2024-01-28
378,Tapete Oster,home,tapete,7180.28,4701.94,152,true,novo;oferta,2024-02-06
51,Monitor Logitech,electronics,monitor,309.65,155.08,84,false,novo;oferta,2024-01-07
16,Notebook Philips,electronics,notebook,4090.29,1940.32,283,true,electronics;philips;destaque;novo,2024-02-28
69,Caixa de Som Mondial,electronics,caixa_de_som,3453.94,2322.95,219,true,novo;mondial;oferta;destaque,2024-02-23
483,Infantil Electrolux,books,infantil,6693.41,4661.78,474,false,promoção;destaque;infantil;oferta,2024-03-04
578,Rímel Philips,beauty,rímel,4556.36,2400.65,231,false,novo;philips;promoção;rímel,2024-04-25
237,Skate Intelbras,sports,skate,4371.65,2373.14,163,true,intelbras;destaque;oferta,2024-01-06
510,Didático Dell,books,didático,3518.47,2320.23,22,true,promoção;dell;destaque,2024-05-13
502,Mangá LG,books,mangá,7263.26,3367.98,130,true,mangá;novo;destaque,2024-03-23
257,Mochila Trail Logitech,sports,mochila_trail,2290.66,1171.79,202,true,destaque;sports;promoção;logitech,2024-01-25
531,Creme Facial Intelbras,beauty,creme_facial,2244.5,1322.46,350,true,intelbras;creme;novo;oferta,2024-04-30
111,Jogo PS5 Nike,games,jogo_ps5,866.28,368.7,190,true,nike;novo;destaque;jogo,2024-02-01
466,História Electrolux,books,história,3938.2,2399.79,101,false,destaque;novo;books,2024-05-23
151,Teclado Gamer JBL,games,teclado_gamer,4051.31,2503.89,222,true,oferta;jbl;destaque;promoção,2024-04-03
582,Secador Electrolux,beauty,secador,7521.93,4181.34,335,true,novo;destaque;oferta,2024-05-20
497,HQ DC LG,books,hq_dc,3348.26,1719.94,281,true,promoção;books;lg,2024-03-11
415,Panela Nike,home,panela,2271.58,972.02,38,true,panela;oferta;home,2024-05-26
553,Hidratante Dell,beauty,hidratante,3072.18,1893.4,334,false,oferta;novo;beauty;destaque,2024-01-19
365,Cadeira Apple,home,cadeira,6251.05,2588.52,403,true,apple;oferta;cadeira;home,2024-04-23
410,Almofada Multilaser,home,almofada,1842.5,745.49,281,true,oferta;novo;destaque;almofada,2024-03-29
280,Jaqueta Adidas,fashion,jaqueta,1244.73,804.08,222,true,jaqueta;oferta,2024-03-21
286,Tênis Casual Puma,fashion,tênis_casual,5295.14,3575.43,101,false,puma;tênis,2024-02-01
512,Didático Nike,books,didático,4813.29,3041.21,80,true,nike;novo,2024-05-23
145,Mouse Gamer Adidas,games,mouse_gamer,6609.06,3889.28,170,true,mouse;novo,2024-03-27
239,Skate Logitech,sports,skate,3865.52,2082.03,95,false,logitech;destaque;novo,2024-02-20
126,Jogo Switch JBL,games,jogo_switch,3349.77,1628.4,46,false,novo;oferta;jbl,2024-04-25
414,Panela Intelbras,home,panela,5720.6,3994.46,161,false,novo;oferta;intelbras,2024-03-08
206,Corda Sony,sports,corda,6534.28,2987.11,308,true,sports;novo,2024-05-23
347,Sandália Logitech,fashion,sandália,7229.45,4363.1,183,true,oferta;destaque;fashion;promoção,2024-05-04
204,Corda Intelbras,sports,corda,6801.25,3686.66,362,true,intelbras;novo;promoção,2024-04-16
373,Luminária LG,home,luminária,4648.8,3181.93,275,true,lg;home;destaque;promoção,2024-01-27
67,Caixa de Som LG,electronics,caixa_de_som,1699.79,706.11,420,true,promoção;lg;novo,2024-01-14
173,VR Headset Oster,games,vr_headset,5363.2,2961.53,288,true,oferta;oster;vr,2024-03-25
